标题,标题链接,缩略图,right-info,right-info1
自由鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/23996.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVbESqclBa2oT5huNeWtd817U.jpg!thum,奉贤区柘林镇西湾村兴裕路188号,200元/天
香豪小镇农家乐,https://www.haodiaoyu.com/diaochang/shanghai/23995.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVWXIjUlqc-S3ZDx5LaPNHkVy.jpg!thum,奉贤区 海湾旅游区金海公路8号 （近奉柘公路）,15元/斤
兰笋山庄垂钓,https://www.haodiaoyu.com/diaochang/shanghai/23994.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVneHkx7OMRIV2UuwgrZSLD-F.jpg!thum,外青松公路9269号,10-20斤
林涛钓场,https://www.haodiaoyu.com/diaochang/shanghai/23993.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVa8ThrR1JubSW5-stFqin2cz.jpg!thum,上海市奉贤区庄邬路1258号,100-150元/天
车墩高尔夫球场,https://www.haodiaoyu.com/diaochang/shanghai/23992.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iV7UyTI6mo9dgwipZtVBPW3sk.jpg!thum,车墩高尔夫球场院内,免费
人造湖,https://www.haodiaoyu.com/diaochang/shanghai/23991.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVs8O7IQL6lkNc-igYRzyUmhr.jpg!thum,江川西路,免费
开心钓鱼场,https://www.haodiaoyu.com/diaochang/shanghai/23990.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVNOnsEZLcjz0RC9dmYAhHiK8.jpg!thum,上海市青浦区青东农场果园308号,100-200元/天
果园路钓场,https://www.haodiaoyu.com/diaochang/shanghai/23989.html,http://p3.diaoyur.cn/group3/M00/05/3F/cjd0iVhi-6qB5NfbXrs2aTn1JtxYE.jpg!thum,果园路126号,100元/天
生态园,https://www.haodiaoyu.com/diaochang/shanghai/23988.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVsBWNH24qLwACJPQTlYgbRpO.jpg!thum,江川西路,免费
新仙味钓鱼农庄,https://www.haodiaoyu.com/diaochang/shanghai/23986.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVYoIVHpNwlCOU-ct8xTLav4b.jpg!thum,青浦区王仙村路,12-20/斤
,,,,
,,,,
广富林人工河钓场,https://www.haodiaoyu.com/diaochang/shanghai/23985.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVY4U2ivL96RTsucfPWb5tGZa.jpg!thum,上海市松江区广富林路龙源路,免费
西大盈港,https://www.haodiaoyu.com/diaochang/shanghai/23984.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVnNSWBpIfOcQo1MwvDTUiF87.jpg!thum,上海市青浦区西大盈港双桥桥下野河沿岸,免费
百惠滟生态园,https://www.haodiaoyu.com/diaochang/shanghai/23981.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVHtsNRZxXQj46yFGM-keCq0u.jpg!thum,上海市青浦区夏阳街道沪青平公路33临,18元/斤
思贤公园,https://www.haodiaoyu.com/diaochang/shanghai/23980.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVIc4dRpFHPl9uyh16NerVQxs.jpg!thum,上海,免费
阿高休闲渔乐,https://www.haodiaoyu.com/diaochang/shanghai/23979.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVKUHD7tbZh2qWCinow3lmjax.jpg!thum,上海市松江区余山镇辰塔路官塘桥,15元/斤
天马公墓小杨鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/23978.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVxQP-e9HZEmI7GiJCyLk2MY5.jpg!thum,上海市松江区余山镇石界经桥东南250米(天鸡路东),13-18元/斤
港鱼渔场,https://www.haodiaoyu.com/diaochang/shanghai/23977.html,http://p3.diaoyur.cn/group3/M00/05/3F/cjd0iVoQ7R4V2vDUipY6wB85urq-X.jpg!thum,上海市青浦区朱枫公路沈砖公路西1公里港圩无名桥右侧,10元/斤
黑坑战场,https://www.haodiaoyu.com/diaochang/shanghai/23976.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVysmh7-pdDoOKE3GguLeMABJ.jpg!thum,松江叶榭镇团结村,260元/天
泰晤士小镇,https://www.haodiaoyu.com/diaochang/shanghai/23975.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVXeaTBy51vbM3KouV69sYqQx.jpg!thum,上海市松江区三新北路900弄1500号,免费
翠晶水上餐厅,https://www.haodiaoyu.com/diaochang/shanghai/23974.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVSPGbvRx2c5yQOpj19gwUXCh.jpg!thum,泰晤士小镇翠晶水上餐厅,免费
水边的村落,https://www.haodiaoyu.com/diaochang/shanghai/23973.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVVuYwpLZmWS0IJq19T8jGKa3.jpg!thum,上海市崇明县环湖大道,100元/天
松江大仓桥,https://www.haodiaoyu.com/diaochang/shanghai/23972.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVR8uVQdWtazjX1mCP9pgEoHk.jpg!thum,上海松江中山西路和玉树路交接口,免费
长浜垂钓处,https://www.haodiaoyu.com/diaochang/shanghai/23971.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVN1PCx9IRo7MqdJ2eKASYFnL.jpg!thum,四季百果园,"100元/半天,15-18元/斤"
四季百果园,https://www.haodiaoyu.com/diaochang/shanghai/23970.html,http://p3.diaoyur.cn/group3/M00/05/3F/cjd0iVwI18J7gNkb4SBf5AGpV-FOH.jpg!thum,朱家角镇上海四季百果园,160元/天
大涨泾水闸,https://www.haodiaoyu.com/diaochang/shanghai/23969.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVUNOHQ9fW70FbExCmicgltTG.jpg!thum,上海市松冮区松金公路西面，林东饭店旁,免费
大淀湖,https://www.haodiaoyu.com/diaochang/shanghai/23968.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVljoY62D9CpMABmuU4EqKysI.jpg!thum,上海市青浦区Y3043(珠溪路),免费
峰港生态园,https://www.haodiaoyu.com/diaochang/shanghai/23967.html,http://p3.diaoyur.cn/group3/M00/05/3F/cjd0iVZ2yqAvD6h0NLWgVIYiO35ew.jpg!thum,青浦区朱家角镇小港村345号(朱家角古镇旅游区),12-16元/斤
松江古浦荡桥,https://www.haodiaoyu.com/diaochang/shanghai/23966.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVkuKMIHefcZL9r1w6TG2yqQP.jpg!thum,上海市仓丰路辰塔路路口桥下,免费
花园钓鱼休闲农庄,https://www.haodiaoyu.com/diaochang/shanghai/23965.html,http://p3.diaoyur.cn/group3/M00/05/3F/cjd0iVZeAonM7sFzx580jKmTigOUV.jpg!thum,上海奉贤区胡桥镇迎立路建国路路口,300元/天
绿亿农庄,https://www.haodiaoyu.com/diaochang/shanghai/23964.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVTdIuCM6bGpQsBR9kori-F75.jpg!thum,上海市松江区叶榭镇官楼埭（叶新公路北350米）,15元/斤
,,,,
,,,,
昆秀生态园,https://www.haodiaoyu.com/diaochang/shanghai/23963.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVT6N-dkm5bF8MGg7WfnZH0US.jpg!thum,小昆山镇西泾港公路408号,150-180元/天
松江大港断桥,https://www.haodiaoyu.com/diaochang/shanghai/23962.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVcZeuBw57lqfm3zDJorMLW9S.jpg!thum,上海市松江区新港路,免费
绿舟湖,https://www.haodiaoyu.com/diaochang/shanghai/23959.html,http://p3.diaoyur.cn/group3/M00/05/3F/cjd0iVX195o8vus-chpMn2EORLKxJ.jpg!thum,上海市青浦区沪青平公路6888号东方绿舟内,免费
跃进河油墩港水闸,https://www.haodiaoyu.com/diaochang/shanghai/23958.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVNLtY9wCzF4mgIQKbRUMeTPk.jpg!thum,松江区塔汇路跃进河桥,免费
龙泉港,https://www.haodiaoyu.com/diaochang/shanghai/23957.html,http://p3.diaoyur.cn/group3/M00/05/3F/cjd0iVeuS1kjwczUv9TOW7yYm6A0R.jpg!thum,上海市金山区S223(浦卫公路),免费
山湾渔家乐,https://www.haodiaoyu.com/diaochang/shanghai/23956.html,http://p3.diaoyur.cn/group3/M00/05/3F/cjd0iVZ8OcAmMs2p0DnGWEXStj7lk.jpg!thum,上海市青浦区朱家角镇沪青平公路6977,15元/斤
青浦沈巷裤衩浜,https://www.haodiaoyu.com/diaochang/shanghai/23955.html,http://p3.diaoyur.cn/group3/M00/05/3F/cjd0iVb3ygErs0umXMdaZhBiJAeOD.jpg!thum,上海市青浦区高速朱家角出口下后左转，沿朱枫公路向南至沈砖-朱枫十字路口后右转，沿沈砖公路向西约两公里左手边无名水泥村路。,100-150元/天
西部渔村垂钓休闲中心,https://www.haodiaoyu.com/diaochang/shanghai/23954.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVMGbvfTKtCEq7jxp2J9iQ4Xz.jpg!thum,小昆山镇汤村泖口华田泾水闸西首,10-100元/天
品忠休闲垂钓俱乐部,https://www.haodiaoyu.com/diaochang/shanghai/23953.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVUWJr8PLhvgDYbo6TZXNHMBG.jpg!thum,青浦区朱家角镇先锋村保卫364号-1(朱天路、三经港桥),18/斤
太阳岛国际俱乐部,https://www.haodiaoyu.com/diaochang/shanghai/23952.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVuzGgOfTMc6F7HLbKe0UAXdv.jpg!thum,朱家角镇沈太路2588号,200元/天
青浦淀西鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/23951.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVGljUginykCaF2Y-f5mNHdSE.jpg!thum,青浦区商榻镇淀西村，淀西村村民委员会北200米,80-150/天
金水湖,https://www.haodiaoyu.com/diaochang/shanghai/23950.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iV59th4UjdosxNz0Z8qrPGuOX.jpg!thum,上海市金山区天工路,免费
淀山湖垂钓基地,https://www.haodiaoyu.com/diaochang/shanghai/23949.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVxDkWjZ2B7iTQHeNISfsuRtE.jpg!thum,青浦区金商公路2121号（剑兰阁会馆（华医养生酒店）),100-150/天
淀山湖森林度假村-垂钓,https://www.haodiaoyu.com/diaochang/shanghai/23948.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVMUDVxu1LXOqCnQN74j3tmya.jpg!thum,沪青平公路8185号淀山湖森林度假村,10-20/斤
大唐香薇玫瑰庄园,https://www.haodiaoyu.com/diaochang/shanghai/23947.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVXBSox80gKlUrsmFhDvW7V54.jpg!thum,上海市松江区泖港镇五朱公路牛荡港桥北250米,30元/天
圣湖俱乐部农庄,https://www.haodiaoyu.com/diaochang/shanghai/23946.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVOIbtqM4iw3lYz-0sJSTjXZm.jpg!thum,上海市松江区泖港镇高尔乡村度假屋附近,15-25元/斤
新都市渔庄,https://www.haodiaoyu.com/diaochang/shanghai/23945.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVkU4-sFYjBWwzXqArc8nlp0o.jpg!thum,青浦区金泽镇(莲盛）莲钱路18号,免费
青浦涵盛垂钓基地,https://www.haodiaoyu.com/diaochang/shanghai/23944.html,http://p3.diaoyur.cn/group3/M00/05/3F/cjd0iVJCQ87TGlfnouDOSBiZEsFXx.jpg!thum,上海市青浦区莲龚路6号（锦绣园中学旁）,150元/天
练塘四联毛竹钓鱼场,https://www.haodiaoyu.com/diaochang/shanghai/23943.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVqrKyTaAgGIWxtv7-2XocPbw.jpg!thum,上海市青浦区练塘镇老朱枫公路（练塘陈云纪念馆往南1.5公里）马路边上东西向鱼塘,150元/天
练塘垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/23942.html,http://p3.diaoyur.cn/group3/M00/05/3F/cjd0iVXWnrNtIYupykx4DdJwV2B-a.jpg!thum,老朱枫公路3170号尽头左拐4公里,200元/天
,,,,
